gene	TESTSRR1925826	TESTSRR1925827	TESTSRR1925828	TESTSRR1925829	TESTSRR1925830	TESTSRR1925831	TESTSRR1925832	TESTSRR1925833	TESTSRR1925834	TESTSRR1925835	TESTSRR1925836	TESTSRR1925837	TESTSRR1925838	TESTSRR1925839	TESTSRR1925840	TESTSRR1925841	TESTSRR1925842	TESTSRR1925843	TESTSRR1925844	TESTSRR1925845
VTI1B	116.908	118.521	113.162	118.303	112.418	111.716	109.039	123.065	133.823	120.181	120.7	109.908	129.328	127.798	121.755	118.037	111.245	112.595	109.736	104.694
VTN	0.294594	0.0902379	0.209537	0.226735	0.133757	0.066749	0.0868589	0.047966	0.0317353	0.0596631	0.0469709	0.0338103	0.649363	0.475326	0.586011	0.265362	0.643312	0.53327	0.997015	1.37469
VWA1	3.10253	3.7567	5.27091	4.32067	2.26486	1.95427	2.29824	0.942737	1.70016	1.82146	1.07258	1.15026	5.16197	6.28985	7.64684	3.65566	5.77535	4.27704	4.95711	6.12838
VWA2	2.64203	8.12048	12.4984	5.96821	4.16295	1.68892	2.34959	5.01183	0.350966	0.608215	0.199042	0.172589	2.68616	2.6311	0.839952	0.741201	0.345276	0.106446	0.357415	0.293144
VWA3A	0.258285	0.697487	0.609266	0.457095	0.6062068563	0.44493	0.4525553715	0.451276	0.182109	0.531163	0.323058	0.442167	0.4855918015	0.6135909245	0.815984	0.368648	0.274837292	0.353510314	0.6525608416	0.675634817
VWA3B	0.626731	0.73413	0.852876	0.963597	1.23062	0.802106	1.10631	2.50594	1.94968	1.65612	0.721265	0.538568	0.861291	1.36905	0.864115	1.23765	0.747385	2.25331	2.24475	3.27446
VWA5A	57.75913	62.55707	61.1379	57.37765	57.12069	50.05946	54.07109	64.2472	99.2759	104.0512	85.0767	72.39032	77.16185	90.4727	77.2357	62.80647	33.59926	63.00858	49.2677	47.39682
VWA5B1	0	0	0	0.0362878	0	0	0	0	0	0.0127512	0.0199969	0	0	0	0	0	0.318154	0.0400682	0.106435	0.250002
VWA5B2	0.14795	0.2919311	0.422032	0.4439372	0.117689	0.09451	0.185285	0.0339225	0.156812	0.1439179	0.132412	0.0239614	0.387817	0.503495	0.839831	0.709121	0.892516	0.914884	1.348	2.781882
VWA7	0.91425	0.819504	0.7926642	0.4954280051	0.93887	0.372838	0.718702	0.684421	0.97432	1.748446	1.59939	1.832268	1.52494	1.23528	1.40806	0.850377	0.40313000229191	0.2524800098996	0.584984336	0.514515
VWA8	20.44007	26.92468	26.3919	28.0538	24.0889	24.4261	30.1003	25.66551	23.27138	21.06153	13.32408	10.20427	25.27524	28.4001	28.51441	29.96586	42.681	51.8536	56.995	55.7
VWC2	0	0	0	0.0145741	0	0	0	0	0	0.0615672	0	0	0	0.0189869	0	0	0.0528374	0.0488142	0.0970667	0.0890295
VWC2L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWCE	0.619186	0.322196	0.261903	0.199282	0.451611	0.156139	0.122286	0.134505	0.0744761	0.111919	0.132241	0.0318838	0.230368	0.256119	0.146878	0	0.126174	0.0291636	0.07256	0.0805125
VWDE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174687	0	0	0	0	0	0
VWF	5.79481	7.70108	7.55382	6.24789	6.48164	2.225	3.67455	2.0945	2.79831	3.22649	3.09126	3.0297	8.05339	8.152	12.475	5.99508	4.1635	3.51597	4.82819	5.14275
WAC	45.407154	50.8129036	54.7415861	51.2749859	53.438329	56.095643	58.6129552	47.330771	51.0524741	53.377964	44.2975527	39.8292719	50.8431714	53.358105	57.3318686	53.74411603	39.205496	45.867507	50.6455582	50.9743549
WARS	132.71202	102.57232	106.15949	118.55424	132.43966	137.9807	127.05292	156.23852	191.30418	215.15307	211.7451	243.11925	105.27523	106.36493	131.23144	100.13975	111.07142	180.70487	89.9279	79.86705
WARS2	5.57581	6.56676	8.98397	8.22588	6.07992	7.15659	7.35413	4.58909	3.49988	5.04236	3.97671	3.61368	5.9364	5.67062	5.91683	4.91594	6.50342	5.19869	6.88993	7.393
WAS	4.91276	4.74842	2.48054	2.77565	3.09728	1.63484	2.30839	2.11655	2.6166	3.41357	6.11911	6.85585	6.27421	5.93863	5.6053	5.2483	1.80447	1.44837	10.8357	2.41464
WASF1	2.659594	2.514626	2.683114	1.559983	2.600973	1.27516	1.673366	0.686991	0.524939	0.66526	1.20865	1.140322	2.109287	1.557062	1.688197	1.287348	1.570316	0.81715	1.03817	1.311996
WASF2	42.9227	54.4331	59.9738	60.5517	62.1812	64.8369	67.2055	60.5004	77.2673	86.3471	59.9455	54.6738	62.2609	68.8887	70.5945	57.799	35.5606	39.2463	50.4618	52.3792
WASF3	0.219963	0.36438	0.267822	0.253154	0.170249	0.149242	0.223032	0.122286	0.161887	0.457069	0.239549	0.107772	1.0234	0.537891	0.660377	0.63099	2.42679	1.04159	1.89277	2.11159
WASL	67.390145	82.49578	74.83509	78.20913	79.48061	79.51183	84.30532	81.296336	93.471127	92.01614	84.84862	79.80598	89.815888	94.171212	92.53216	87.614674	50.492843	63.250264	61.030398	76.772364
WBP1	69.1101	78.29974	84.0883	66.82394	73.442	62.71362	66.07896	62.2511	55.01595	61.83007	41.95172	39.95669	60.75144	69.40383	61.69763	53.49533	57.29148	54.23747	70.84722	71.44929
WBP11	53.1428	57.5439	66.8781	57.835	61.2736	64.2548	63.5573	55.0343	40.3625	44.1309	40.2539	35.5764	44.1266	46.7437	43.8943	37.7203	33.625	39.5682	44.445	47.018
WBP1L	38.68087	43.170723	45.1886	41.5746	48.50597	39.501271	40.457393	39.0961000834215	44.27958	46.234286	50.51774	48.595828	44.25454	45.07004	49.194662	42.40154	29.23299	30.91905	36.03993	36.310889
WBP2	75.92801	89.22672	89.67579	79.19645	86.08291	83.74496	86.75365	97.44484	117.03335	115.27212	101.62542	96.26762	92.00149	97.7414	87.61064	85.43895	64.39246	75.98664	75.78004	73.93603
WBP2NL	0.567228	0.477016	1.86891	0.73754	0.626413	0.0964742	0.440778	0.414571	0.137502	0.387628	0.0683523	0	0.437688	0.317296	0.586143	0.32885	0.4368	0.180649	0.583835	0.943195
WBP4	21.6795	22.7068	25.0914	21.9001	22.4883	24.5009	23.6024	23.8846	20.934	21.5021	17.8	13.7541	21.7775	19.6957	21.7716	19.862	16.2323	16.0712	19.9543	20.4362
WBSCR17	0.106675	0.0946884	0.124241	0.246412	0.0921342	0.0263975	0.0514701	0.0189364	0.0626863	0.047011	0.0185054	0.0668901	0.240542	0.158513	0.160064	0.0748689	0.615484	0.730259	2.3614	5.40098
WBSCR22	43.82996	42.9626	47.1	43.89174	37.0237	44.0131	43.7833	33.49403	25.10841	27.4123	21.59806	20.52484	33.1996	34.35249	31.3799	29.60134	31.07384	29.37178	32.34364	33.9974
WBSCR27	6.9519939	10.3380299	9.675237	7.223834	11.960767	9.1562318	11.3791036	14.12289	9.7913654	10.223916	7.385843	4.762643	8.4932195	13.429887	6.476577	6.28131	4.8157925	5.555534	7.98819	10.23871
WBSCR28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WDFY1	25.74213	26.5004	35.18524	31.25034	31.36511	34.96167	42.72308	23.52716	30.49538	32.55004	21.46132	20.09615	34.68551	41.335	30.88395	24.15735	32.18883	30.51753	41.18686	35.23341
WDFY2	5.58785	7.34888	9.06523	7.75441	8.23524	7.51949	10.5359	5.08748	7.12943	8.97063	8.43504	6.62164	8.69052	9.52935	8.75817	6.65731	2.85533	3.05793	6.65543	6.1347
WDFY3	7.35120000008378	10.8727100356124	12.21534	10.8358800003786	10.46291	10.9933500093745	14.1940900000713	9.0583100201873	7.25771	10.0978300026637	8.09288	6.30237	9.51596000046044	11.8251600022631	12.8574000023211	9.14739000012828	6.3432684875	5.83885	9.35721000029454	9.96419274368
WDFY4	1.843736	2.21098	0.72339	0.682718	0.628016	0.4224807	0.5554618	0.419536	1.1520543	1.02233	1.514714	1.968111	2.635572	2.525238	2.948616	2.008064	1.608054	1.40636998	9.814644	1.227151404
WDHD1	10.242228	13.6979945	13.476388	12.468253	8.5358502	10.716983	10.679285	7.8610070077857	3.664580835	4.11503494	4.009124	3.255864449819	5.6979	4.8302526543	4.32808	3.92762	6.09786	3.58322	9.34529	10.78189392934
WDPCP	2.26072	3.14692	2.93138	2.7607	4.17674	2.64277	2.08121	1.9792	2.35479	2.18314	2.25772	1.77996	3.50401	3.50454	2.90101	2.55084	2.01557	2.51756	2.67768	3.29843
WDR1	272.207	286.605	288.952	292.414	293.649	266.873	267.945	311.566	418.934	462.107	349.55	336.982	416.884	428.957	376.925	344.605	196.254	199.926	208.617	264.686
WDR11	29.6373	35.5406	35.5941	31.0521	31.3596	28.8587	29.9856	30.0739	27.2452	32.1885	27.4227	22.5852	33.8869	32.6632	28.187	27.4835	20.9491	24.8181	26.5087	27.5546
WDR12	15.06815	17.06029	18.98646	17.41686	13.7253	21.85379	24.55612	14.4038	4.368477	5.7626760731	7.21403757	5.476513	7.207745	7.0939000009335	9.45156	6.670958	10.744429	8.552079	9.20393065	10.0778617204
WDR13	27.624917	42.857107	44.32426	40.201157	37.350283	35.850517	39.60041	37.475945	29.846822	36.929077	22.59689	20.318107	43.103215	44.4381	39.42612	35.162122	37.423926	39.06968	41.21122	47.78858
WDR17	0	0	0	0.012765285	0.0151331	0.015125512	0.019635322	0	0	0	0	0	0.017480142	0	0.020445093	0	0.07772837	0.014260005	0.042851878	0.07798676
WDR18	22.1883	25.1075	26.5474	24.6695	21.6655	31.0429	28.7609	22.8783	9.72963	10.8965	10.3884	9.68769	14.0554	12.9349	16.5266	12.816	16.0241	14.5602	17.4564	16.1583
WDR19	4.523091	8.19781	8.20669	6.284812	6.68777	4.43094	5.31973	4.56765	4.77892	4.668658	3.360838	2.63011	5.62665	6.19197	4.59318	3.23819	1.792813	1.869694	3.94428	4.087997
WDR20	26.54621	30.7917	34.5063	32.0626	34.1451	32.8055	33.61329	34.7687	30.1455	30.1457	26.6521	24.7451	29.2276	30.7153	30.8033	29.24516	22.15752	26.21424	30.74544	31.75941
WDR24	13.3535	18.3058	19.2281	17.0916	16.5493	17.9596	18.7337	16.1004	13.4108	16.0155	11.8523	9.85407	15.7363	15.6877	14.8435	14.2733	12.6758	11.7591	16.2826	16.4233
WDR25	2.386955	3.460112	2.902154	2.962301	2.940539	2.828708	3.287178	3.65321	2.7202	3.509992	2.168509	2.264275	3.160952	3.127778	3.395761	2.678008	2.973213	3.172775	3.868488	4.11482
WDR26	60.7698	80.1175	80.0198	72.9043	93.2651	81.199	96.475	79.0689	69.1651	71.6333	63.0361	55.2211	64.931	76.1157	67.5198	57.4254	40.477	39.3212	58.3013	62.1153
WDR27	0.0642054	0.215746	0.320019	0.0555695	0.327802	0.021881	0.0569217	0.375418	0.229207	0.29357	0.338077	0.132796	0.150854	0.216323	0.0591253	0.0994323	0.134055	0.0411422	0.123202	0.203383
WDR3	31.8303	33.3824	36.7226	32.5234	26.8067	41.5916	42.5684	27.7847	14.4617	17.5517	14.8984	11.3208	19.6136	22.0158	23.3838	19.5483	17.5879	15.0778	18.2755	18.108
WDR31	2.569425	3.289073	4.71605	3.25386	3.385894	4.216538	3.415313	3.96672	1.559538	1.868602	1.299716	0.839426	1.3623	1.68041	1.7125770006618	1.616443	2.10388	1.19322900033402	2.56161	3.115028
WDR33	29.54287	32.80893	36.5972	32.66928	31.34894	35.40443	39.10609	31.64451	22.46684	25.77716	20.40375	17.25012	27.96446	27.02124	28.25652	23.60625	21.26783	21.64251	27.94124	30.83322
WDR34	9.48165	14.2615	14.9668	12.291	14.0042	14.4357	13.1959	13.6575	6.79327	9.14111	10.1449	7.03031	7.518	11.1486	9.27843	7.32096	7.69603	5.76277	7.82831	10.0706
WDR35	2.82868	6.103781	6.404189	5.11631	6.82958	6.74423	7.563398	5.58936	3.77583	5.055717	4.87866	2.947533	4.04546	4.4115	4.12091	2.47902	2.112491	1.73953	2.34911000019057	3.593221
WDR36	30.91169	40.610246	41.73463	37.39692	39.25136	46.03619	44.1972	40.083663	16.790498	19.282823	21.831647	16.287172	23.86621	26.47066	22.077012	21.430635	26.482542	23.545251	25.50276	28.14876
WDR37	12.027844	14.12195	13.94147	13.356718	14.48106	10.531086	12.91279	11.48797	11.198979	13.057407	11.98725	11.46381	13.232553	12.88515	13.49012	12.97986	10.719351	11.735656	16.744673	17.065617
WDR38	0.0374956	0	0	0	0.153338	0.0512587	0	0	0.146446	0.137555	0.288303	0.155946	0.233268	0	0.0691005	0.116463	0	0	0.0478116	0
WDR4	12.6819	15.1706	17.1718	15.3414	13.9299	19.5881	20.0626	15.5733	5.17002	7.3981	7.01309	5.15169	9.45715	8.76325	8.98726	8.74402	9.91224	8.00557	10.5051	11.0765
WDR41	18.0992	25.2993	26.0323	23.479642	23.516179	21.287925	22.8671	25.16	15.284224	16.3698	13.9886	11.467765	20.4862	22.532428	17.7016	18.223131	16.7679	17.636081	20.287013	22.688009
WDR43	43.4977	49.0331	56.2878	54.2486	50.079	68.9943	68.4883	49.6663	17.7645	20.6285	23.5977	18.2053	25.4687	27.8516	25.2792	23.0126	30.1194	26.5007	31.0629	34.0912
WDR44	12.79067	13.38215	11.96822	14.61911	12.34445	11.79549	14.45253	11.56884	23.0629	22.71748	18.48039	19.66164	21.10917	19.19309	24.971	21.9202	14.18224	16.12094	20.37502	18.00935
WDR45	32.459211	36.761232	34.662097	29.10863	33.99556	39.78734	38.92144	39.56334	37.564189	34.829	19.132648	17.636642	33.32544	42.737012	30.34561	25.719068	24.991153	25.739093	28.71779	26.1955
WDR45B	42.06425	50.2919	53.43537	52.11885	58.56105	55.06476	55.03331	52.64604	43.94506	45.19691	40.94346	35.04515	47.97908	51.52328	43.7884	44.77551	34.76254	38.89746	46.41248	47.33738
WDR46	19.21	24.3324	26.7755	25.4946	22.8865	28.7339	29.9315	22.6821	10.9041	12.018	12.5319	10.1544	13.2027	14.1721	13.637	9.54489	14.116	11.5943	15.4498	14.9169
WDR47	6.32071	7.98244	8.64264	7.90946	7.84916	5.89307	7.07981	6.81257	7.54872	9.79751	11.0048	9.23704	8.54841	8.99133	8.38925	7.34992	4.67291	3.99712	6.38481	6.72747
WDR48	34.3535	46.0034	51.1798	47.7625	42.5438	56.2933	58.2125	44.7258	37.9165	42.9392	25.8219	23.0721	36.7125	41.7652	42.0287	36.771	38.3252	34.4222	47.5597	47.2744
WDR49	2.04497	1.8508	1.83243	0.927252	0.271142	0.0415556	0.134695	0.295467	0.0798072	0.167961	0.262739	0.273108	0.33874	0.686675	3.55662	0.451617	0.0429511	0.0197147	0.0395122	0.0215314
WDR5	37.6627	39.2351	44.5013	39.7336	38.2161	50.8353	47.6372	41.1659	18.8667	22.5526	18.766	17.2814	25.3981	27.2456	24.4525	23.707	23.3335	22.8588	25.6218	27.7186
WDR53	17.99419	20.05545	19.94575	16.30323	17.1367	20.33071	19.87212	18.84724	16.09513	15.38571	13.42754	11.355	15.85094	17.09987	16.85062	15.09134	12.66931	13.47524	15.44591	14.14223
WDR54	0.744326	0.909698	1.15709	1.01964	0.670593	1.06062	0.629192	0.138435	0.363989	0.601078	0.607524	0.389192	0.929026	0.68462	0.971095	0.381337	1.46227	0.855597	0.851002	1.48684
WDR55	32.5844	32.9955	35.0128	32.5744	26.3087	39.5468	42.0736	31.1413	15.3786	17.9035	14.4198	11.5668	22.6424	22.7529	21.2568	19.0267	21.0516	21.7349	23.4087	21.2162
WDR59	6.814753	9.354298	11.044091	8.825962	9.858908	10.935448	11.140426	9.105671	5.785079	7.18783	6.236229	5.228179	7.86317	8.20775	8.216638	5.711861	5.010987	4.113448	7.365697	8.041111
WDR5B	3.82112	6.74863	4.32768	6.44984	5.87214	5.13924	5.07547	6.6198	5.76239	4.18266	2.38595	2.59399	6.36064	6.40116	4.91964	4.79838	4.34789	4.27074	7.9294	6.71529
WDR6	23.7217	38.9593	36.5648	28.1843	41.8824	28.4648	28.2497	26.1831	9.83934	14.5092	14.0972	9.95539	19.3937	21.2466	14.4441	10.9343	11.4574	7.80118	17.1947	16.7667
WDR60	4.2478	5.82359	7.08289	5.80538	6.94149	6.33847	6.88125	6.56183	4.32476	6.15228	5.59283	4.46299	6.5742	5.70238	5.44993	5.00871	5.08501	3.97318	6.7585	7.39909
WDR61	80.44765	91.53536	92.09947	88.31555	85.38993	97.45355	95.46465	85.80538	56.31661	59.53143	47.35965	40.40443	70.7984	68.4738	60.97567	61.85338	59.47082	63.81625	68.82997	71.70204
WDR62	2.81079000627019	3.045756	4.57851544	3.853144	2.60017	3.250511	3.181378	1.61165312275	1.0806899	1.31125209	1.15946626	0.9669084	2.2706177	2.95838	2.84422221402	1.20956104794	1.0428028642	0.715032	1.827604	1.9487363
WDR63	0.0985238	0.0687297	0.0797655	0.129722	0.0576166	0.0383172	0.0990337	0.0822838	0.0913097	0.0514233	0	0.0386656	0.110924	0.147377	0.181295	0.131279	0.553865	0.471773	0.81371	0.416514
WDR64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WDR66	0.253528	0.363667	0.386053	0.407968	0.324792	0.336152	0.478039	0.221331	0.145565	0.351839	0.486377	0.275044	0.383914	0.344165	0.406453	0.290372	0.345013	0.20695	0.41553	0.381557
WDR7	5.73946	7.8693	7.15243	7.11443	7.82525	5.93561	6.87581	6.14524	6.83029	7.01063	6.43119	4.66794	7.6277	8.09724	8.23232	6.30564	5.94033	5.67617	7.64117	7.09541
WDR70	9.84113	14.593	14.9762	13.3643	15.5153	15.877	14.3194	13.2367	11.1392	11.2665	9.57318	8.65867	10.7271	12.2976	9.21436	8.35441	6.97032	7.10559	8.39431	7.97349
WDR72	4.228591	1.27166	3.51326	1.452476	1.98203061	1.96678000021232	1.65242	2.193770588	4.40776	6.63846	3.30264	3.816756	2.049311	3.418609	3.924685	1.861451	0.69150197825	0.1767283937	0	0
WDR73	15.07733	21.41256	23.21529	18.84495	18.4735	22.72087	22.60729	20.49404	9.8096	13.67318	11.342	9.13264	12.6685	13.62483	12.52838	11.67876	11.30889	9.83151	12.83926	12.57981
WDR74	47.0542	53.7679	54.9251	51.3309	50.0018	67.6435	63.5537	58.5788	20.7631	22.0402	26.3057	20.2056	27.4456	30.1036	27.5662	27.7379	30.4905	28.0021	30.7705	33.6092
WDR75	32.7887	38.7189	46.2144	41.3941	35.1719	52.2216	51.7562	38.2725	13.1716	16.7765	15.6545	11.7443	22.3285	22.0029	19.4733	19.0988	25.3839	19.9262	22.7404	25.423
WDR76	8.239636	9.8075479544	11.41641928	9.787981	7.15740785451	7.5761441	6.976671693	7.1057546	5.093158	5.560987549	3.705579311	2.9304322486	6.957125	6.129247	7.000756	5.57670100379916	5.090542252922	4.1995655	8.7519451841	9.643643061
WDR77	32.2391	40.5472	42.1241	35.7219	40.1612	51.9887	52.1589	44.3647	14.3722	18.47	19.5216	15.1727	20.5424	20.2877	19.2162	17.6267	24.3529	19.5541	19.4675	23.5857
WDR78	0.926563	0.5361278	0.839459	0.600169	0.74087387	0.946406	0.896573	0.47448	0.685379	0.975264	0.90241	0.855278	0.881136	0.734195287	1.704184	1.171819	0.819138	0.477048	0.8252983	0.572347
WDR81	7.85403	10.1389	10.1495	8.17843	8.68948	9.29455	11.0968	9.61111	9.07085	9.7336	7.24054	6.44327	10.6448	11.9379	11.1193	8.54806	5.9468	6.60087	9.53496	8.50547
WDR82	38.6934	40.1496	48.2256	43.9508	34.564	51.8708	52.2109	36.826	30.0545	34.7005	22.9875	21.9892	36.0625	37.469	38.6096	37.8146	30.964	31.2588	40.4129	41.0049
WDR83	32.3152	35.447	36.0837	31.9364	29.1713	32.5959	31.3841	34.4446	25.7672	27.9511	19.199	18.122	29.4406	32.4568	26.0359	23.2262	21.1661	20.4449	25.5014	25.547
WDR86	0.496911	0.66439	0.134151	0.217342	0.318825	0.127817	0	0.0460167	0.272797	0.0569386	0.403913	0.323842	0.690527	1.22696	1.07414	0.507009	0.161558	0.0298543	0.653116	0.329679
WDR89	2.06127	3.02137	3.80333	3.18805	2.42839	4.68785	4.07376	3.45579	1.64949	1.83922	1.60378	1.9765	1.67288	2.12133	2.18307	1.56255	1.96042	1.61832	2.44572	1.92933
WDR90	4.10975	5.75919	7.11298	5.64295	4.54051	5.46887	5.25046	3.50134	1.08348	1.62197	1.58671	1.3196	2.72812	2.70714	3.90713	1.87868	2.69155	1.13781	3.21355	3.62179
WDR91	5.61087	10.0095	10.2449	7.92084	6.61964	6.22729	6.78268	6.59044	3.63059	5.30521	3.12282	3.24461	6.67573	7.21147	8.71687	4.66287	3.31081	2.45393	7.39125	5.17602
WDR92	66.9485	93.2712	121.028	118.006	320.375	119.968	139.426	174.782	61.7368	82.894	253.695	258.622	53.8639	49.601	112.405	74.3914	28.4428	33.9371	34.2548	35.2229
WDR93	0.175499	0.214985	0.194293	0.180031	0.160106	0.159608	0.103559	0.190426	0.178295	0.167183	0.0748105	0.161676	0.276174	0.204895	0.144262	0.12133	0.245305	0.276398	0.225483	0.385067
WDSUB1	15.670641	22.370692	21.628845	18.4301	19.003674	18.554555	22.32908	23.4739	18.724181	21.672641	13.878405	11.2555	20.86411	22.620122	17.395329	17.533235	13.697065	16.212796	20.353	23.761326
WDTC1	26.4135	29.1615	30.4691	29.5373	26.9916	25.1123	27.4345	29.8528	34.5902	34.2923	19.7912	17.803	29.4802	36.5329	34.6336	28.554	19.4711	45.5948	35.9775	44.1458
WDYHV1	32.19846	32.22117	33.27653	26.807664	22.19315	25.78827	24.7311	20.856374	29.39069	34.27326	18.269801	21.86859	34.07577	31.77485	36.35607	28.58898	20.755251	20.555699	24.438497	22.23534
WEE1	8.10446	11.3513	16.3645	12.9508	10.8174	12.3875	12.4108	9.94443	15.3751	17.5644	8.54833	6.61734	10.3093	10.8031	8.59201	12.7541	9.01618	9.93021	15.1853	20.3158
WEE2	0.138275	0.0188163	0.0875452	0.0533862	0.0634339	0.0210675	0.0542336	0	0.0403175	0.0377836	0	0.0213057	0.0243903	0.0462788	0.028578	0.0721892	1.84019	0.199341	0.11955	0.108729
WFDC1	3.56595	7.52349	11.3958	8.8949	7.79032	10.9	7.48817	10.263	11.6623	10.9008	1.96062	1.82137	14.185	31.2077	14.8131	24.2514	21.9552	12.5618	29.0284	32.0202
WFDC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WFDC12	0.588723	1.14138	0.841786	0.873267	0.572652	0.231696	0.298374	0.488011	0.98293	0.617161	2.89952	3.22715	1.1877	1.00918	0.933078	1.05041	0.705087	0.322114	0.432986	0.597698
WFDC13	0.275553	0.0704624	0.270848	0.212221	0.0638555	0.150626	0.166697	0.129372	0.0593651	0.171911	0.176202	0	0	0.455476	0.34049	0.248848	0.0675566	0	0.119376	0.198121
WFDC2	226.9292	409.7302	374.108	473.6952	518.0527	953.9963	587.732	1454.6244	1406.308	1233.5092	1909.5984	1471.6587	276.1669	510.4284	437.555	638.0756	262.1295	632.965	671.9709	1045.6053
WFDC3	0.123376	0	0.526448	0.285107	0.415287	0	0	0	0.158244	0.0748002	0	0	0.285422	0.367004	0	0.0947722	0.17046	0.391621	0.234792	0.173292
WFDC5	0.0190144	0.0232592	0	0	0.182508	0	0	0	0.0248724	0.0466693	0.0730526	0.0527699	0	0.0284224	0.105715	0.0591324	0.0265328	0	0.0244508	0.0536707
EPPIN	0	0.0778037	0.0904143	0	0	0	0	0	0	0	0.121863	0	0	0	0	0	0.0876806	0	0	0.20804
WFDC8	0.0601533	0.03679044	0.0483951	0.0347511	0.0232364	0	0.0533482	0.0587349	0	0.0414996	0	0	0.0945474	0.0450988	0.1110422	0.0935717	0.141696	0.239709	0.3082189	0.468078
WFDC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WFIKKN1	0.584729	1.32534	0.833962	0.843719	1.88427	0.838161	1.01051	0.853809	0.33506	0.610196	0.651515	0.537398	0.547178	1.05592	0.680872	0.373475	0.376944	0.225063	0.510899	0.838136
WFIKKN2	2.56581	2.69499	2.49818	2.32816	1.10743	1.24942	1.57248	0.739653	0.853621	1.10577	0.257692	0.467421	2.28951	3.1595	2.12233	1.4213	1.5107	1.44502	2.45857	2.20702
WFS1	8.37502	12.7796	12.7984	11.0666	12.9854	8.99799	10.8797	12.3362	7.65714	9.74907	11.175	8.23622	12.4645	11.6446	16.1968	9.86162	9.08029	7.0267	8.81733	9.72087
WHAMM	15.71796	17.67426	14.07142	14.07452	16.32806	14.12363	15.434571	15.402744	22.04741	21.7199	17.04699	16.72728	22.48894	22.97158	19.12608	16.84116	9.797698	11.573015	15.1892	15.99273
DFNB31	7.0050730007723	9.54337100883402	10.8161870981	9.38019100256219	8.277583043	11.3439052	12.80242939	8.470526	4.1866889444	5.752499725	2.493314	2.4700678	6.34491903	7.6925286	5.876923	5.548277	5.50852567	4.153302	8.208488290413	9.139572
WIF1	219.403	434.797	395.753	260.78	567.65	390.562	560.251	400.168	124.113	177.793	238.186	163.971	237.898	205.32	160.156	102.24	0.969273	1.36545	3.06151	2.01594
WIPF1	20.75017	17.285190230314	17.217534	16.521385	19.414632	16.1482	17.33859	16.8779	9.739676	11.027659	12.08534	13.05893	16.640536	17.503295	19.03912	13.9047700008234	12.733874	9.331205	23.87795	16.55529
WIPF2	12.9112	15.1705	16.4929	16.0569	17.0606	16.3825	16.7655	17.1814	21.8817	23.5308	16.3902	15.6205	18.1801	20.1416	21.7324	19.3906	11.5146	15.1078	15.887	18.2673
WIPF3	4.2112843	6.0420266	10.4171336	6.8248964	5.06733759	2.29309391	3.2912949	3.8275	0.86288	1.32916	1.824349	1.33082400018026	3.8781139	4.10744	3.821422	1.780311	1.1416807	0.894933	0.8984601	1.2603369
WIPI1	20.5543	37.0043	37.1581	30.0062	34.9596	23.4253	29.9386	25.4754	22.3704	24.1178	19.224	16.4883	24.0025	34.5533	28.5632	18.6884	17.2419	11.308	22.9228	21.9108
WIPI2	31.353	40.8387	43.4311	35.6145	45.3554	43.1229	43.8163	38.3887	33.8179	37.1001	24.3787	21.7883	32.3644	36.0361	31.1681	26.9063	23.0004	23.1189	33.4662	33.1744
WISP1	1.91833	4.62508	4.82548	4.35138	3.03177	1.57446	2.01314	1.03724	0.786778	1.70367	0.238473	0.51552	3.56558	3.7212	4.49852	1.91233	1.13741	0.785682	1.42551	1.85888
WISP2	1.05614	1.14278	1.57539	0.943469	0.911952	0.0652889	0.127863	0	0.373355	0.321744	0.092059	0.0332429	2.44227	2.4678	1.53957	0.926116	0.296771	0.0304488	0.76051	1.01101
WISP3	0.0963569	0.354121	0.64136	0.445279	0.349318	0.611815	0.229222	0.188644	0.124821	0.274411	0.246394	0.0883796	0.100311	0.240101	0.236578	0.298621	0.267451	0.163937	0.657689	0.588144
